COMPRADOR;FORNECEDOR;NUMERO_PEDIDO;LOJA_DESTINO;DATA_EMISSAO;DATA_PREV_ENTREGA;DATA_LIMITE_ENTREGA;CODIGO_PRODUTO;DESCRICAO;QTD_EMBALAGEM;QUANTIDADE_PEDIDA;QUANTIDADE_ATENDIDA;PERC_ATENDIMENTO;STATUS_ENTREGA;STATUS_PEDIDO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106522;18;13/08/2026;18/08/2026;23/08/2026;9963;PAO ALHO SANTA MASSA PICANTE 400G;1;10;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106522;18;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;81;81;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106521;17;13/08/2026;18/08/2026;23/08/2026;8684;TORRESMO SANTA MASSA 40G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106521;17;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;40;40;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106520;14;13/08/2026;18/08/2026;23/08/2026;7296;PAO ALHO SANTA MASSA 400G TRAD;1;40;40;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106520;14;13/08/2026;18/08/2026;23/08/2026;9963;PAO ALHO SANTA MASSA PICANTE 400G;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106519;13;13/08/2026;18/08/2026;23/08/2026;8684;TORRESMO SANTA MASSA 40G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106519;13;13/08/2026;18/08/2026;23/08/2026;9963;PAO ALHO SANTA MASSA PICANTE 400G;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106519;13;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106518;12;13/08/2026;18/08/2026;23/08/2026;7296;PAO ALHO SANTA MASSA 400G TRAD;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106518;12;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;100;100;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106517;8;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;31,9;31,9;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106516;7;13/08/2026;18/08/2026;23/08/2026;7296;PAO ALHO SANTA MASSA 400G TRAD;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106516;7;13/08/2026;18/08/2026;23/08/2026;8684;TORRESMO SANTA MASSA 40G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106516;7;13/08/2026;18/08/2026;23/08/2026;9963;PAO ALHO SANTA MASSA PICANTE 400G;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106516;7;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;30;30;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106515;6;13/08/2026;18/08/2026;23/08/2026;7296;PAO ALHO SANTA MASSA 400G TRAD;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106514;5;13/08/2026;18/08/2026;23/08/2026;8684;TORRESMO SANTA MASSA 40G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106514;5;13/08/2026;18/08/2026;23/08/2026;9963;PAO ALHO SANTA MASSA PICANTE 400G;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106513;4;13/08/2026;18/08/2026;23/08/2026;7296;PAO ALHO SANTA MASSA 400G TRAD;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106512;3;13/08/2026;18/08/2026;23/08/2026;7296;PAO ALHO SANTA MASSA 400G TRAD;1;40;40;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106512;3;13/08/2026;18/08/2026;23/08/2026;8684;TORRESMO SANTA MASSA 40G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106512;3;13/08/2026;18/08/2026;23/08/2026;9963;PAO ALHO SANTA MASSA PICANTE 400G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106512;3;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;100;52,5;52,5;NÃO_.ATENDIDO;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106511;2;13/08/2026;18/08/2026;23/08/2026;8684;TORRESMO SANTA MASSA 40G;1;20;20;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106511;2;13/08/2026;18/08/2026;23/08/2026;9963;PAO ALHO SANTA MASSA PICANTE 400G;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;10956 - DISPAL DIST.DE PRODUTOS ALIM.LAMANA;106511;2;13/08/2026;18/08/2026;23/08/2026;36343;SALAME ITAL BORELLA KG;1;40;40;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;4393;BEB LACT TIROL SC 900G FRUTAS CEREAIS;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;4394;BEB LACT TIROL SC 900G MORANGO;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;6558;IOG TIROL 160G NAT INTEGRAL;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;6559;IOG TIROL PT 400G ABACAXI;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;6560;IOG TIROL PT 400G MORANGO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;6561;IOG TIROL GF 830G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;6562;IOG TIROL GF 830G ZERO LAC MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;6563;IOG TIROL GF 830G ZERO DIET COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;7211;NATA TIROL 300G;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;7708;REQUEIJAO TIROL 400G 4 QUEIJOS;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;7709;REQUEIJAO TIROL 400G C QJO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;19448;IOG TIROL SC 900G MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;22936;REQ TIROL ZERO LACT 180G;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;25920;BEB LACT TIROL 170G F CER;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;25921;BEB LACT TIROL 170G MOR;1;48;48;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;29755;COBER VEGETAL TIROL 1 01K;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106508;18;13/08/2026;18/08/2026;23/08/2026;36804;BEB LACT FRUTIROL 480G FRUTAS;1;48;48;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;4394;BEB LACT TIROL SC 900G MORANGO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;6559;IOG TIROL PT 400G ABACAXI;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;6560;IOG TIROL PT 400G MORANGO;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;7708;REQUEIJAO TIROL 400G 4 QUEIJOS;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;7709;REQUEIJAO TIROL 400G C QJO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;9676;IOG TIROL 830G FRUTAS CEREAIS;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;19448;IOG TIROL SC 900G MOR;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;22934;REQ TIROL LIGHT 180G;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;22935;REQ TIROL 180G TRAD;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;25921;BEB LACT TIROL 170G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;29755;COBER VEGETAL TIROL 1 01K;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;31222;IOG TIROL BDJ 480G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;31227;IOG TIROL PED PT 400G PESSEGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106507;17;13/08/2026;18/08/2026;23/08/2026;36804;BEB LACT FRUTIROL 480G FRUTAS;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;4394;BEB LACT TIROL SC 900G MORANGO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;6555;IOG TIROL 160G INT LAR CEN MEL;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;6557;IOG TIROL 160G NAT DESNATADO;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;6559;IOG TIROL PT 400G ABACAXI;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;6563;IOG TIROL GF 830G ZERO DIET COCO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;7211;NATA TIROL 300G;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;7708;REQUEIJAO TIROL 400G 4 QUEIJOS;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;7709;REQUEIJAO TIROL 400G C QJO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;7710;REQUEIJAO TIROL 400G CHEDDAR;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;22935;REQ TIROL 180G TRAD;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;22936;REQ TIROL ZERO LACT 180G;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;25920;BEB LACT TIROL 170G F CER;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106505;14;13/08/2026;18/08/2026;23/08/2026;25921;BEB LACT TIROL 170G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;4392;BEB LACT TIROL SC 900G COCO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;4393;BEB LACT TIROL SC 900G FRUTAS CEREAIS;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;4394;BEB LACT TIROL SC 900G MORANGO;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;4415;BEB LACT FRUTIROL 480G MORANGO;1;96;96;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;6558;IOG TIROL 160G NAT INTEGRAL;1;48;48;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;6559;IOG TIROL PT 400G ABACAXI;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;6560;IOG TIROL PT 400G MORANGO;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;6564;IOG TIROL GF 830G ZERO DIET MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;7211;NATA TIROL 300G;1;48;48;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;7708;REQUEIJAO TIROL 400G 4 QUEIJOS;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;7709;REQUEIJAO TIROL 400G C QJO;1;36;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;9675;IOG TIROL 830G COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;19447;IOG TIROL SC 900G COCO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;25921;BEB LACT TIROL 170G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;29755;COBER VEGETAL TIROL 1 01K;1;60;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;31226;IOG TIROL PED PT 400G COCO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106504;12;13/08/2026;18/08/2026;23/08/2026;36804;BEB LACT FRUTIROL 480G FRUTAS;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;4389;BEB LACT TIROL GF 830G COCO;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;4391;BEB LACT TIROL GF 830G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;4392;BEB LACT TIROL SC 900G COCO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;4393;BEB LACT TIROL SC 900G FRUTAS CEREAIS;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;4394;BEB LACT TIROL SC 900G MORANGO;1;144;144;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;4415;BEB LACT FRUTIROL 480G MORANGO;1;180;180;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;6557;IOG TIROL 160G NAT DESNATADO;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;6558;IOG TIROL 160G NAT INTEGRAL;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;6559;IOG TIROL PT 400G ABACAXI;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;6560;IOG TIROL PT 400G MORANGO;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;6564;IOG TIROL GF 830G ZERO DIET MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;7211;NATA TIROL 300G;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;7708;REQUEIJAO TIROL 400G 4 QUEIJOS;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;7709;REQUEIJAO TIROL 400G C QJO;1;36;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;9676;IOG TIROL 830G FRUTAS CEREAIS;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;19447;IOG TIROL SC 900G COCO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;19448;IOG TIROL SC 900G MOR;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;22934;REQ TIROL LIGHT 180G;1;48;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;22935;REQ TIROL 180G TRAD;1;48;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;22936;REQ TIROL ZERO LACT 180G;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;25921;BEB LACT TIROL 170G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;29755;COBER VEGETAL TIROL 1 01K;1;60;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;31227;IOG TIROL PED PT 400G PESSEGO;1;48;48;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106503;11;13/08/2026;18/08/2026;23/08/2026;36804;BEB LACT FRUTIROL 480G FRUTAS;1;144;144;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;4394;BEB LACT TIROL SC 900G MORANGO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;6555;IOG TIROL 160G INT LAR CEN MEL;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;6560;IOG TIROL PT 400G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;6562;IOG TIROL GF 830G ZERO LAC MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;6563;IOG TIROL GF 830G ZERO DIET COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;7708;REQUEIJAO TIROL 400G 4 QUEIJOS;1;12;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;9676;IOG TIROL 830G FRUTAS CEREAIS;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;22935;REQ TIROL 180G TRAD;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;25920;BEB LACT TIROL 170G F CER;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;25921;BEB LACT TIROL 170G MOR;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106502;8;13/08/2026;18/08/2026;23/08/2026;29755;COBER VEGETAL TIROL 1 01K;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;4389;BEB LACT TIROL GF 830G COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;4391;BEB LACT TIROL GF 830G MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;4392;BEB LACT TIROL SC 900G COCO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;4394;BEB LACT TIROL SC 900G MORANGO;1;24;24;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;4415;BEB LACT FRUTIROL 480G MORANGO;1;240;120;50;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;6555;IOG TIROL 160G INT LAR CEN MEL;1;24;0;0;NÃO_.ATENDIDO;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;6560;IOG TIROL PT 400G MORANGO;1;36;36;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;6562;IOG TIROL GF 830G ZERO LAC MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;6563;IOG TIROL GF 830G ZERO DIET COCO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;6564;IOG TIROL GF 830G ZERO DIET MORANGO;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;15208 - LATICINIOS TIROL LTDA.;106501;7;13/08/2026;18/08/2026;23/08/2026;7211;NATA TIROL 300G;1;24;24;100;TOT_ATEND;ATIVO
