CODIGO_EMPRESA	CODIGO_PRODUTO	DESCRICAO_PRODUTO	QUANTIDADE_DISPONIVEL	QTD_VENDIDA	QUANTIDADE_ESTOQUE_MINIMO	QUANTIDADE_ESTOQUE_MAXIMO	ESTOQUE_CD15
12	34315	DIFUSOR GLADE 100ML VOO BONITO	22	2	12	24	0
12	5701	DIFUSOR GLADE FRESCOR 100ML AGUAS FLORAIS	5	2	6	18	0
12	5703	DIFUSOR GLADE FRESCOR 100ML LAVANDA	12	0	10	22	0
12	35679	DIFUSOR GLADE H FRAG FLOWERS 100ML	6	1	7	19	0
12	5724	ELETRICO LIQ BOM AR 16ML DOCE DIA LV RF	20	1	10	22	0
12	5725	ELETRICO LIQ BOM AR 16ML FRESC CACHO RF	23	0	10	22	6
12	5726	ELIM ODORES GEL GLADE 70G FLORAL PERFECT	36	0	26	62	0
12	5727	ELIM ODORES GEL GLADE 70G LAVANDA	42	0	22	58	36
12	5728	ELIM ODORES GEL GLADE 70G MACIEZ	36	0	26	62	0
12	33235	ENX BUC LISTER ZR PROMO 500ML MELANCIA	30	1	10	22	0
12	17650	ENX BUCAL ABOVE 500ML	0	2	10	22	0
12	17646	ENX BUCAL COLGAT PLAX FRESH MINT 750ML	12	0	10	22	96
12	37722	ENXAG BUCAL ABOVE 1L	0	0	0	0	
12	5777	ESC BETTANIN BETA JEANS OVAL 115	13	0	10	22	0
12	17781	ESC CONDOR P SAPATO REF 01	-2	0	10	22	0
12	17794	ESC DENT COLGATE SLIM BLACK 4PK CARVAO	5	2	10	22	0
12	5803	ESC DENTAL COLGATE CLASS CL LV3PG2	19	0	12	24	0
12	5804	ESC DENTAL COLGATE CLASSIC LONG MC 8450	-23	1	12	24	312
12	5817	ESC DENTAL CONDOR ANTIBAC LV2 PG1	18	0	12	30	0
12	5837	ESC DENTAL ORAL B 1 2 3 3UN	36	0	22	58	108
12	5843	ESC DENTAL ORAL B COMPLE COLORS 5UN	12	1	22	58	24
12	18172	ESP 3M SCHOTCH BRITE LIMP EXTREMA	1	1	46	106	0
12	33965	ESPONJA AUTOMOTIVA MIL MILHAS	60	1	22	52	30
12	6006	ESPONJA BETTANIN BETA BANHO 467	7	1	10	22	0
12	9484	ESPONJA SLOW FUN BANHO BLUP INF	8	2	10	22	0
12	9498	ESTOPA POLIMENTO CENTRALSUL 400G	17	1	10	22	0
12	35566	EVITA MOFO INSPIRA CLOSET INF 200G	0	0	12	30	0
12	18564	FLANELA ALG PANOSUL 34X50CM AMAR	68	0	10	22	84
12	18563	FLANELA ALG PANOSUL AMAR	83	0	12	24	115
12	18592	FLUTUADOR MARGARIDA BEL PISCS	6	0	7	10	0
12	6118	FRALDA BAS SUP NOVA PAMPERS P 34UN	7	1	8	12	0
12	6119	FRALDA BAS SUP NOVA PAMPERS XG 22UN	5	0	8	12	0
12	6126	FRALDA CONFORTSEC PAMPERS G 38UN	15	0	8	12	16
12	6125	FRALDA CONFORTSEC PAMPERS XG 34UN	23	0	8	12	0
12	9541	FRALDA DESC BABYSEC JUMBINHO P 20 UN	8	2	8	16	4
12	35590	FRALDA DESC HUGGIES MEGUINHA G 30	43	0	7	19	
12	35589	FRALDA DESC HUGGIES MEGUINHA P 38	14	0	7	16	
12	35702	FRALDA DESC HUGGIES MEGUINHA XG 28	60	1	7	16	
12	35699	FRALDA DESC HUGGIES MEGUINHA XXG 26	38	2	6	12	
12	6130	FRALDA DESC LOOMPIG JUMBINHO G 14 UN	12	1	8	16	8
12	6131	FRALDA DESC LOOMPIG JUMBINHO M 16 UN	12	2	10	18	0
12	6132	FRALDA DESC LOOMPIG JUMBINHO P 18 UN	13	1	6	14	0
12	6133	FRALDA DESC LOOMPIG JUMBINHO XG 12 UN	16	1	8	16	0
12	6134	FRALDA DESC LOOMPIG JUMBINHO XXG 12 UN	25	2	12	20	120
12	18762	FRALDA DESC MILI GIGA G C 78 C 78 G	13	2	12	20	56
12	18763	FRALDA DESC MILI GIGA M C 88 C 88 M	14	2	12	20	44
12	18769	FRALDA DESC MILI LOVE CARE JUMBO M C 36	21	1	12	18	0
12	18768	FRALDA DESC MILI LOVECARE JUMBO G C 30	11	0	6	12	11
12	18766	FRALDA DESC MILI LOVECARE JUMBO XG 24UN	16	0	12	18	0
12	36228	FRALDA DESC PAMPERS CONF XG C 58	12	0	6	8	64
12	6124	FRALDA DESC PAMPERS CONF XXG C 56	35	0	6	10	72
12	6114	FRALDA GERIATRICA MILI VITA G 08UN 8UN	32	0	6	14	32
12	6112	FRALDA GERIATRICA MILI VITA P 10UN 10UN P	10	0	6	14	122
12	6113	FRALDA GERIATRICA MILI VITA XG 07UN	14	2	6	14	13
12	6135	FRALDA NAT CAR JUM HUGGIES RN 18UN	22	1	7	16	
12	18809	FRALDA PAMPERS CONF SEC C 44 XXXG	7	1	6	10	117
12	18811	FRALDA PAMPERS CONF SEC C 72 P	11	0	6	10	140
12	18815	FRALDA PAMPERS SUPERSEQUINHA C 68 M	20	2	12	20	136
12	6162	FRESH MATIC BOM AR 250ML RF LAVANDA	37	1	6	12	18
12	6205	GEL AD PATO RF RF50 DESC 38G MARINE	22	2	18	42	0
12	6206	GEL ADES PATO AP RF PROMO 38G CITRUS	19	0	7	19	9
12	18970	GEL DENT SORRISO FRESH EXP HORT C 3 90G	96	0	72	144	0
12	18978	GEL FIX DI HELLEN BRI M ERV DIA DI A 240G	12	0	10	22	6
12	18987	GEL JAY LUC BR MOLHADO 240G N3 INC	22	0	18	42	72
12	18984	GEL JAY LUC FIXADOR EXTRA FORT 240G VERDE	0	0	18	42	72
12	37252	GLADE ODORIZANTE 120ML CITRONELA	48	0	12	24	96
12	37253	GLADE ODORIZANTE 120ML EUCALIPTO	48	0	12	24	84
12	37254	GLADE ODORIZANTE 120ML LAVANDA	60	0	12	24	72
12	37256	GLADE ODORIZANTE 120ML LEMBRA INF	60	0	12	24	96
12	37257	GLADE ODORIZANTE 120ML TOQUE MACIEZ	48	0	12	24	84
12	37255	GLADE ODORIZANTE SPRAY 120ML LAVANDA	24	0	0	0	0
12	19220	GRAMPO FLORENCE DOUR C/20 638 BT	23	2	0	0	12
12	6337	INSET AERO BAYGON 360ML ULTRA	17	2	10	22	0
12	6349	INSET AERO SBP 380ML MULTI INSETICIDA	30	1	18	42	453
12	6352	INSET AERO SBP LV M PG M 450ML MULTI	-3	1	18	42	0
12	6354	INSET ISCA RAID 6UN MATA BARATAS	5	2	10	22	0
12	33430	INSET PROINSET 350ML ACAO TOTAL	-2	0	10	22	0
12	33429	INSET PROINSET 350ML CITRONELA	1	0	12	24	0
12	33427	INSET PROINSET 350ML EUCALIPTO	1	0	12	24	0
12	33433	INSET PROINSET 450ML SEM CHEIRO	3	0	10	22	0
12	37840	KIT CASA CLEAN BANHEIRO 910ML	29	1	20	30	265
12	38036	KIT CD SH DOVE UMECT EXP 350 175ML	14	2	8	16	4
12	37897	KIT ELSEVE COLAG SH 375ML CD 170ML	12	0	6	12	264
12	9704	KIT ELSEVE SH 375ML COND 170ML CACHO SONHOS	21	0	6	12	30
12	9706	KIT ELSEVE SH 375ML COND 175ML LONGOS SONHOS	10	2	6	12	45
12	8222	KIT ELSEVE SH COND 375ML 170ML HIALUR	3	2	6	12	78
12	8203	KIT ELSEVE SH COND 375ML 170ML OLEO EXTR	0	0	6	12	44
12	35167	KIT PROT SOL CENOU BRONZ 110ML FP50 FP50	12	0	6	12	0
12	35168	KIT PROT SOL CENOU BRONZ 50G F30 F30	11	1	6	12	0
12	24366	KIT SH CD COTTONBABY SNOOPY 200ML GOTAS CAMOMILA	1	2	6	12	0
12	33890	KIT SH CD DOVE 350ML 175ML NUTRICAO	-14	0	6	14	0
12	19784	KIT SH CD ELSEVE HIALUR 375 170ML PURE	10	2	6	12	0
12	38562	KIT SH CD NEUTROX 300ML 200ML FORCA	0	0	0	0	0
12	38563	KIT SH CD NEUTROX 300ML 200ML OLEOS	0	0	0	0	0
12	19800	KIT SH CD NOVEX 300ML SUPER BABOSAO	398	0	10	22	0
12	19802	KIT SH CD PANTENE 300 150ML COLAGENO	-5	0	12	18	0
12	19811	KIT SH CD SALON LINE 200ML ORIG	9	2	6	12	0
12	6629	KIT SH300ML COND SALON LINE 300ML ORIGINAL	6	0	6	12	0
12	6659	LAQUE AERO KARINA 250ML EXTRA FORTE	10	2	10	22	9
12	6660	LAQUE AERO KARINA 250ML TRADICIONAL	13	1	10	22	0
12	38280	LAV ROUPA LIQ APYCE TUDO EM UM 3L	0	0	16	24	272
12	9733	LAVA AUTO CENTRALSUL C CERA 500ML	15	2	10	22	0
12	19985	LAVA AUTO CENTRALSUL HOT ROD 500ML	18	1	10	22	120
12	33962	LAVA AUTO CONC MIL MILHAS 500ML	20	0	16	36	460
12	6673	LAVA LOUCA JIMO 25UN 500G PASTILHAS	12	1	10	22	24
12	6680	LAVA ROUPA AQUAFAST 1L BABY	22	2	12	24	21
12	6686	LAVA ROUPA ARIEL 1 2L CONCENTRADO DOWNY	10	0	6	12	66
12	6688	LAVA ROUPA ARIEL 3L CLASSICO	13	1	8	12	19
12	6698	LAVA ROUPA BRILHANTE 900ML LIMPEZA TOTAL	0	0	24	36	12
12	6723	LAVA ROUPA OMO 5L LAVAGEM PERFEITA	7	2	6	8	374
12	6726	LAVA ROUPA OMO 900ML PURO CUI DOY	13	0	10	22	0
12	37438	LAVA ROUPA SUPREMA VERDE 3L	33	2	30	36	635
12	6738	LAVA ROUPA SURF 900ML 5 EM 1 LAVANDA	12	0	10	22	12
12	37786	LAVA ROUPAS OMO LAV PERF 1 8L	18	0	30	42	909
12	20126	LIMP CASA PISOS LIMPA PORCEL 750ML	10	1	10	22	0
12	6855	LIMP COZ MR MUSC 20 500ML SQUEEZE	22	2	10	22	0
12	6861	LIMP DESTAC 750ML CERAMICA	24	0	0	0	0
12	6863	LIMP DESTAC20 DESC500ML DILUI LAVAN	9	0	12	24	0
12	20143	LIMP MR MUSCULO PLATINUM SH 400ML LAR	11	2	10	22	0
12	6893	LIMP MULTI UAU 500ML LIMAO C/CANFORA	47	1	18	42	216
12	37737	LIMP PERF UAU CHA BRANCO 500ML	0	0	24	48	116
12	37728	LIMP PERF UAU CHA BRANCO PROMO 1 8L	18	0	9	18	117
12	6903	LIMP PERF UAU L2 P1600 ML LAVANDA	0	0	6	12	0
12	6907	LIMP PERF YPE 1L JARDIM SECRETO	24	0	10	22	0
12	6908	LIMP PERF YPE 500ML DOCE VIDA	48	0	18	42	47
12	6929	LIMP UAU 500ML FLORES SEDUCAO	52	0	18	42	144
12	35720	LIMP VEJA PERFUMES 1L MODERNO	0	0	10	22	0
12	9790	LIMPA AIR FRYER SUPER DOM 250ML	16	0	6	12	0
12	6954	LIMPA VDO VIDREX 30PCT DESC 500ML PULV	10	1	8	20	12
12	6941	LIMPA VIDRO MR MUSC 400ML RF	23	1	12	24	12
12	9743	LOCAO LEITE DE COLONIA LIMP 100ML TEMPO DE AMAR	-12	0	28	64	0
12	20279	LUVA CONF LATEX P AMARELA	179	0	12	24	120
12	38259	MAMAD LILLO DIVERTIDA ORTO 120ML	0	0	0	0	0
12	20443	MAMAD LOLLY TIP SIL R 240ML F 1360 01 F	6	0	6	12	0
12	35724	MASC TRAT TOQUE DE SEDA 300G SEDA	17	2	6	12	174
12	34604	MASC TRAT TRESEMME 400G BLIND ANTIUMID	11	1	6	12	0
12	34830	MASC TRATAMENTO SEDA 300G BRILHO CERAMIDA	24	2	6	12	102
12	38203	MINI MAM LOLLY CLEAN 50ML M	12	0	6	12	0
12	38199	MORDEDOR LOLLY SILICONE MORANGUINHO	12	0	6	12	0
12	7212	NEUTRALIZ ODOR BOM AR 12ML CLICK CAMPOS DE LAVAN	23	0	10	22	3
12	21311	ODORIZ CONC AMAZONIA 120ML EUCALIPTO	17	2	10	22	0
12	21312	ODORIZ CONC AMAZONIA 120ML FLORAL	16	0	10	22	0
12	34310	ODORIZ GLADE AERO 360ML VOO BONITO	36	0	12	24	0
12	34591	ODORIZ PATO BLOCK 60ML ALGODAO	41	0	18	42	24
12	34592	ODORIZ PATO BLOCK 60ML EUCALIPTO	24	0	0	0	24
12	34590	ODORIZ PATO BLOCK 60ML LAVANDA	43	1	18	42	48
12	22614	ODORIZ PURO AR GEL 60G LAVANDA	28	0	18	42	0
12	9934	ODORIZ PURO AR SPRAY 400ML PETALAS ROSAS	0	0	18	30	0
12	7228	OLEO AROM COALA 120ML PINHO	50	0	18	42	48
12	21367	OLEO BRONZ SPRAY FPS 8 140ML 150G	8	0	10	22	0
12	7272	PANO CONDOR MULTIUSO ECOSUST C 44UN	29	2	10	22	0
12	21543	PANO ESFREBOM M PLUS C 3	16	2	19	44	
12	21545	PANO ESFREBOM M USO C 5 VERDE	43	1	19	44	0
12	21546	PANO ESFREBOM M USO C 5 VERM	32	0	19	44	0
12	7277	PANO PANOSUL DUPLO 100 ALGODAO	94	0	10	24	72
12	35116	PANTENE CREME PENTEAR 240G REPAIR	16	1	10	22	96
12	35114	PANTENE LEAVE IN BOND 150ML REPAIR	10	1	7	16	63
12	21683	PAPEL HIG COMFORT FLA DPL 30M 18 UN	12	0	8	12	48
12	7354	PAPEL HIG DUETTO FD 12 UN DE 30M NEUTRO	63	0	30	36	65
12	21674	PAPEL HIG FOFOLETTE FS 30M C 12	-44	0	18	24	5
12	7420	PEDRA SANIT HARPIC 20G LAVANDA LAVANDA	51	0	28	64	216
12	7419	PEDRA SANIT HARPIC AIR PLUS 25G FLORES DO CAMPO	3	0	28	64	36
12	7422	PEDRA SANIT HARPIC AIR PLUS 25G PLUS CITRUS	35	0	28	64	0
12	7417	PEDRA SANITARIA GLADE 25G 25% DESC PINHO	55	0	36	84	48
12	21842	PEN BONITTA P PIOLHO R 535	31	0	0	0	0
12	21880	PENIQUINHO CAJOVIL URSO AZL	4	2	6	12	0
12	21883	PENTE/PINCEL M BONI	30	2	0	0	120
12	21961	PINCEL P BASE BLACK SILVER P4	10	0	0	0	12
12	22093	PO DERMO PROT JOHNSONS BABY H SONO 100G	20	1	10	22	0
12	22092	PO DERMO PROT JOHNSONS BABY ORIG 100G	10	2	12	24	0
12	7484	POLIDOR BRASSO 200ML	4	1	6	18	0
12	7485	POLIDOR SILVO 200ML	2	1	0	0	0
12	22116	POM HIPOGLOS ORIG 40G	1	1	0	0	0
12	22118	POM MASSAG BIO CANELA VELHO 150ML	-22	1	12	24	72
12	22117	POM MASSAG BIO FISIOFORT PREMIUM 150ML	-19	0	12	24	204
12	36301	POMADA MASSAG BIO FISIOFORT 150ML	-19	0	10	22	132
12	7489	POMADA NUGGET 36G MARROM	30	1	10	22	0
12	22122	POMADA WASSINGTON LIQ 60ML PTA	0	0	36	108	0
12	22322	PRESERV PRUDENCE PERF ULTRA SENSIV	18	0	10	22	
12	22323	PRESERV PRUDENCE SABOR CAIPIRINHA	4	1	10	22	
12	22325	PRESERV PRUDENCE SUP SENSI L8P6	12	0	18	42	
12	22326	PRESERV PRUDENCE ULT SENSIV XG C 3	39	2	7	10	
12	10087	PRESERVATIVO PRUDENCE PERF 3UN RETARDANTE	23	1	10	22	
12	10088	PRESERVATIVO PRUDENCE PERF 3UN SUPER SENSITIVE	18	2	10	22	
12	10089	PRESERVATIVO PRUDENCE PERF LV8PG6UN ULTRA SENSIVEL	16	2	18	42	
12	22330	PRETEADOR PNEUS HOT ROD 500ML	35	0	10	22	60
12	7549	PROT DIARIO CAREFREE 40UN TODO DIA	31	0	22	52	0
12	7551	PROT DIARIO CAREFREE 80UN PROTECAO	13	2	8	18	0
12	7561	PROT DIARIO S ABAS INTIMUS LV40PG30 C/PERF	52	1	18	42	0
12	7564	PROT DIARIO S ABAS INTIMUS LV40PG30 FLEXIVEL	47	0	18	42	0
12	35650	PROTETOR SOLAR ABOVE FPS 50 200ML	8	0	10	22	
12	7573	PROTETOR SOLAR SUNDOWN 120ML FPS 50	41	0	7	19	0
12	36268	PROTETOR TERM PANTENE REPAIR 170ML	12	0	6	12	39
12	22656	QUEROSENE ZAVASKI 1L	0	0	12	24	0
12	37745	RECARGA AP BIC FLEX5 SENS	10	2	0	0	
12	22903	REMOV ESM AMAZONIA 80ML	68	0	12	24	480
12	37434	REMOVEDOR MULTIUSO SUPREMA TRAD 1L	24	0	12	24	492
12	7672	REPEL ELE RAID 45NOI RF AP OFE ESP	0	2	10	22	0
12	7674	REPEL ELET SBP 35ML CHEIRO SUAVE RF	19	2	10	22	3
12	7223	REPELENTE LOCAO OFF 200ML LOCAO HIDRATANT	8	0	10	22	0
12	38404	REPELENTE SBP LOCAO BABY 100ML	0	0	12	24	0
12	7681	REPELENTE SPRAY OFF 100ML FAMILY	18	0	10	22	0
12	7714	RESTAURADOR KING 200ML PEROBA M AVERM	26	1	16	40	0
12	10126	REVIT PARACHOQUE CENTRALSUL 200G	22	2	12	24	0
12	7723	RODO CONDOR EVA 40CM 1125	27	0	10	22	
12	22987	SAB ABOVE EXTREME MOVEMENT MEN 75G	3	1	54	126	0
12	32163	SAB DOVE 90G BAR E DOCE	48	0	0	0	0
12	34772	SAB GRANADO ENXOFRE 90G	72	0	36	108	156
12	23013	SAB LIFE BEL 80G DESEJO VERDE	113	0	108	216	0
12	23022	SAB LIQ BELEZA AMAZONIA 370ML FLORES CAMPO	30	0	12	24	168
12	23027	SAB LIQ BEM ESTAR RF 300ML CEREJA	24	0	12	24	0
12	23029	SAB LIQ BEM ESTAR RF 300ML FRUT VRM	12	0	10	22	12
12	23034	SAB LIQ COTTONBABY RF 200ML HORA DE NINAR	15	2	10	22	0
12	7744	SAB LIQ FLOR DE YPE 200ML REFIL FLOR MACA FRAMB	12	2	10	22	0
12	23044	SAB LIQ HEDERA 1L AGUA MICELAR	12	2	0	0	0
12	33650	SAB LIQ MADE IN BRAZIL 1L PESSEGO	12	0	10	22	722
12	7769	SAB LIQ PAMPERS 200ML GLICERINA	0	0	6	12	6
12	23091	SAB LIQ SENSUS LUXO 220ML HIDRATE	27	1	12	24	252
12	10170	SAB LIQ SENSUS LUXO RF 220ML ERVA DOCE	55	0	18	36	0
12	10172	SAB LIQ SENSUS LUXO RF 220ML SEDUCAO	36	0	18	36	198
12	37826	SAB LIQUIDO PALMOLIVE 250ML MELANCIA	22	2	0	0	
12	38405	SAB PALMOLIVE MELANCIA E LICHIA 85G	0	0	12	24	864
12	23118	SAB PALMOLIVE NATURALS 85G AMORA	227	0	74	182	3408
12	38406	SAB PALMOLIVE OLIVA E ALOE VERA 85G	0	0	108	216	648
12	36646	SAB PROTEX CARVAO DETOX C 8	26	0	18	27	655
12	35654	SAB SENADOR CLASSIC C3 130G	1	0	18	42	48
12	7784	SABAO BARRA YPE 180G COCO TOQUE AV	1	0	46	106	0
12	7786	SABAO BARRA YPE 180G GLIC ALOE VERA	243	0	46	106	60
12	7788	SABAO BARRA YPE 180G GLIC FRESH	-1	0	46	106	0
12	7785	SABAO BARRA YPE 180G GLICERINA	113	2	46	106	62761
12	7790	SABAO BARRA YPE 180G NATURAL	3	0	46	106	0
12	7798	SABAO BARRA YPE 900G GLIC ALOE VERA	58	0	48	60	12
12	7801	SABAO BARRA YPE 900G M ATI PERF AZ	61	0	24	36	12
12	23135	SABAO FONT COCO 200G	38	0	28	64	108
12	7868	SABAO PO TIXAN 800G MACIEZ	44	0	24	72	138
12	23108	SABON PALMOLIVE 150G ARGILA EUCALIP	72	0	50	122	720
12	23115	SABON PALMOLIVE LV6PG5 85G ARGILA EUCAL	46	2	0	0	0
12	7951	SABON PALMOLIVE NATURALS 150G VERDE	72	0	54	126	72
12	7958	SABON PALMOLIVE NUTRI 85G LV6PG5 FRAMB AMORA	180	0	66	174	12
12	7878	SABONETE DOVE 90G KARITE BAUNILHA	48	0	36	84	6048
12	7872	SABONETE DOVE 90G PROTEGE CUIDA	103	0	36	84	5520
12	7891	SABONETE FLOR DE YPE 85G BAUNILHA AMEND	72	0	54	126	0
12	7894	SABONETE FLOR DE YPE 85G ROSAS BR AVELA	74	0	54	126	72
12	7927	SABONETE LUX 85G LAVANDA	301	0	82	190	1404
12	7932	SABONETE NIVEA 85G AVEIA	406	0	72	168	768
12	7936	SABONETE NIVEA 85G LAVANDA	120	0	72	168	768
12	7937	SABONETE NIVEA 85G ORQUIDEA	158	0	72	168	576
12	7938	SABONETE NIVEA 85G PROTEINA LEITE	228	0	72	168	192
12	7962	SABONETE PHEBO 90G TOQUE LAVANDA	145	0	88	232	0
12	7982	SABONETE PROTEX 85G VITAMINA E	145	0	54	126	432
12	24061	SAPONACEO CREM FONT 250ML CITRUS	12	0	10	22	24
12	8052	SAPONACEO CREM GIRANDO SOL 300ML ORIGINAL	13	1	10	22	252
12	24087	SC LIXO ALMOF CASAFORT 50L C 10	99	0	38	88	450
12	24116	SC LIXO ROL CASAFORT 30L C 50	28	0	11	26	195
12	24120	SC LIXO ROL DOBRASIL 100L C 10 AZ	50	0	19	44	519
12	24128	SC LIXO ROL DOBRASIL PERF 15L C 50	51	1	19	44	399
12	24204	SEM FELTRIN ALFACE BETANIA	24	1	0	0	
12	32527	SEM FELTRIN ALFACE GRAND RAPIDS TB R	125	0	0	0	
12	24218	SEM FELTRIN AMOR PERFEITO SORT	160	0	0	0	
12	38475	SEM FELTRIN BALSAMINA DOBRADA SORTI	40	0	0	0	0
12	24223	SEM FELTRIN BROCOLIS RAMOSO SANTANA	26	2	0	0	
12	24233	SEM FELTRIN COUVE CHINESA	23	2	0	0	
12	24234	SEM FELTRIN COUVE FLOR FILIPINAS	24	1	0	0	
12	10225	SEM FELTRIN ENV 10G CAMOMILA MACAN	11	0	0	0	
12	8086	SEM FELTRIN FLOR MARGARIDA AFR	21	0	0	0	
12	24263	SEM FELTRIN MANJERICAO ALFAVACA VE RDE	40	0	0	0	
12	24278	SEM FELTRIN MOSTARDA LISA DA FLORI DA	35	0	0	0	
12	38472	SEM FELTRIN RABANETE VIP CRIMSON SL	50	0	0	0	0
12	8061	SEMENTE FELTRIN ABOBORA KABOTIA	14	0	0	0	
12	8062	SEMENTE FELTRIN ABOBORA MENIN BRAS	9	2	0	0	
12	8065	SEMENTE FELTRIN AIPO TALL UTAH	23	2	0	0	
12	8094	SEMENTE FELTRIN FLOR TAGETE	20	0	0	0	
12	8104	SEMENTE FELTRIN FLORES ENV 200GR BOCA DE LEAO AL	45	0	0	0	
12	8134	SEMENTE FELTRIN FLORES ENV 200GR CRAVINA DOBRADA	20	0	0	0	
12	8112	SEMENTE FELTRIN MELANCIA REDONDA	10	0	0	0	
12	8113	SEMENTE FELTRIN MELAO CATALUPE	8	0	0	0	
12	8120	SEMENTE FELTRIN PEPINO SALAD AODAI	80	0	7	10	
12	8123	SEMENTE FELTRIN PIMENTAO VERDE	6	0	6	6	
12	36026	SERUM TOQUE DE SEDA 100ML	10	1	6	12	48
12	24303	SH ABOVE ANTICASPA MASC 325ML	12	0	10	22	0
12	37723	SH ABOVE MASC ANTICASPA PROMO 600ML	0	0	0	0	
12	8143	SH ANTI CASPA PALMOLIVE 350ML CLASSICO	7	0	6	12	0
12	8140	SH ANTIC CLEAR 400ML ICE COOL MENTOL	20	1	10	22	132
12	10239	SH DARLING 2EM1 350ML	18	0	6	12	0
12	24311	SH DARLING 2X1 650ML	12	0	6	12	54
12	10240	SH DARLING 350ML CERAMIDAS	18	0	12	18	0
12	10241	SH DARLING 350ML TILIA	18	0	6	12	6
12	24313	SH DARLING CERAMIDAS 650ML	12	0	6	12	78
12	24314	SH DARLING DETOX 350ML	24	0	6	12	22
12	33663	SH DOVE 190ML HIDRA HIALURON	23	0	10	22	204
12	33662	SH DOVE 190ML REC AMINOACIDO	5	2	10	22	228
12	34610	SH DOVE 190ML UV REPAIR GLOW	20	2	10	22	168
12	8189	SH DOVE 400ML INTENSA OXIGENI	1	2	10	22	0
12	8216	SH ELSEVE 200ML PURE HIALURONIC	22	2	10	22	72
12	24317	SH ELSEVE 400ML CACHOS DOS SON	30	2	10	22	36
12	24318	SH ELSEVE 400ML HIDRA HIALURON	24	2	10	22	12
12	36188	SH ELSEVE COLLAGEN LIFTER 200ML	24	0	12	24	108
12	36194	SH ELSEVE COLLAGEN LIFTER 400ML	12	0	12	24	72
12	10258	SH ELSEVE LONGO DOS SONHOS 400ML	21	1	10	22	12
12	10268	SH ELSEVE REP TTL 5 400ML	21	2	10	22	0
12	8227	SH HEAD SHOULDERS 200ML HIDRATACAO	16	1	6	12	120
12	8243	SH JAY LUC 1L CEREMIDAS S SAL	25	0	10	22	131
12	8244	SH JAY LUC 1L COCO SEM SAL	12	0	10	22	95
12	8246	SH JAY LUC 1L NEUTRO	12	0	10	22	299
12	8248	SH JOHNSON BABY 200ML CHEIRO PROLONG	6	2	10	22	0
12	24336	SH NEUTROX 300ML SOL MAR PISC	12	0	10	22	0
12	8263	SH PALMOLIVE 350ML ACIDO HIALURONIC	0	0	6	12	0
12	8271	SH PALMOLIVE 350ML KIDS MINIONS	14	0	0	0	0
12	24340	SH PALMOLIVE 650ML NATURALS CERAM	12	0	6	12	6
12	24342	SH PALMOLIVE 650ML NUTRICAO EXTRA	12	0	6	12	0
12	8285	SH PANTENE 175ML CACHOS HIRAVITA	0	1	6	12	0
12	8288	SH PANTENE 175ML EQUIL ALGA MAR	7	0	6	12	66
12	8290	SH PANTENE 175ML HIDRATACAO	12	0	6	12	84
12	8293	SH PANTENE 175ML QUERATINA	8	1	6	12	120
12	35115	SH PANTENE 300ML BOND REPAIR	42	2	6	12	90
12	8300	SH PANTENE 300ML EQUIL ALGA MAR	10	1	6	12	6
12	8308	SH PANTENE 400ML LISO EXTREMO	13	0	6	12	60
12	8313	SH PANTENE 510ML BIOTINAMINA	11	2	10	22	48
12	10292	SH POMPOM 200ML SUAVE	20	2	8	20	0
12	38240	SH SALLON LINDA 240ML POS QUIMICA	0	0	12	24	0
12	38239	SH SALLON LINDA 240ML SOS FORT	0	0	12	24	0
12	8339	SH SEDA 325ML CACHOS DEFINID	46	2	10	22	396
12	8345	SH SEDA 325ML LISO PERFEITO	160	1	10	22	4043
12	8350	SH SEDA 325ML PRETOS LUMINOSO	48	0	10	22	1512
12	33703	SH SEDA 425ML CACHOS DEFINIDO	18	0	10	22	0
12	33710	SH SEDA 425ML LUMINOSO	-25	0	10	22	10
12	33702	SH SEDA 425ML PRETO LUMINOSOS	15	0	10	22	0
12	24358	SH SEDA ANT CASP HIDRATACAO DIARIA 325ML	12	0	10	22	2016
12	8398	SH VINI LADY 325ML COCO	18	0	10	22	0
12	8407	SH VINI LADY 325ML ONDAS E CACHOS	12	0	10	22	0
12	8426	SH350 COND PANTENE 175ML HIDROCAUTER	12	0	18	12	0
12	8266	SHAMPOO PALMOLIVE 350ML CERAMIDAS FORCE	6	0	6	12	6
12	8276	SHAMPOO PALMOLIVE 350ML NEUTRO	0	0	6	12	35
12	35141	SILICONE DESTAQUE AERO 400ML AMERIC	7	1	6	12	5
12	10310	SILICONE DESTAQUE AERO 400ML GERMAN	11	1	6	18	12
12	8442	SILICONE DESTAQUE AERO 400ML LAVANDA	11	1	10	22	0
12	8443	SILICONE DESTAQUE AERO 400ML V8	14	1	12	24	0
12	10309	SILICONE DESTAQUE GEL 250G LAVANDA	14	1	10	22	0
12	8444	SILICONE GEL JIMO 200G BISNAGA	21	2	12	24	0
12	8445	SILICONE GEL JIMO 200G BISNAGA LAVANDA	24	0	10	22	216
12	24393	SILICONE GT PREMIUM 250ML LAVANDA	0	1	6	12	
12	8446	SILICONE LIQ JIMO 250ML	25	0	10	22	0
12	24396	SILVERBAC PRATA AEROSOL 300ML	7	0	6	18	12
12	36326	SODA CAUSTICA ESCAMA SODABEL 1KG	-5	0	10	22	0
12	24481	SPRAY PANTENE TRAT QUERATINA 160ML	10	1	7	16	27
